app_name,positivo,neutral,negativo,playtime_forever,price,Action,Adventure,Casual,Desconocido,Education,Indie,Massively Multiplayer,RPG,Racing,Simulation,Sports,Strategy,Utilities
Gear Up,5,21,3,389887,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0
GemCraft - Chasing Shadows,0,3,0,356390,9.99,1,0,0,0,0,1,0,0,0,0,0,1,0
Gemini Rue,0,1,0,33082,9.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Gems of War - Puzzle RPG,0,2,0,268991,0.0,1,1,1,0,0,0,0,1,0,0,0,1,0
Gender Bender DNA Twister Extreme,0,4,0,9910,24.99,0,0,0,0,0,1,0,0,0,1,0,0,0
Genesis Online,0,1,1,5895,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
Geometry Dash,9,64,6,1950841,3.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Geometry Wars: Retro Evolved,0,4,0,68442,3.99,0,0,1,0,0,0,0,0,0,0,0,0,0
Geometry Wars™ 3: Dimensions Evolved,2,1,0,41081,14.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Get Off My Lawn!,0,1,1,26702,,0,0,1,0,0,1,0,0,0,0,0,0,0
Get Rich or Die Gaming,1,0,0,52,2.99,0,1,0,0,0,0,0,0,0,0,0,0,0
Gimbal,0,2,0,11583,14.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Girlfriend Rescue,0,1,0,7437,4.99,1,1,1,0,0,1,0,1,0,0,0,1,0
Gish,0,1,0,9338,9.99,0,0,0,0,0,1,0,0,0,0,0,0,0
Glacier 3: The Meltdown,0,2,1,182,9.99,1,0,0,0,0,0,0,0,1,0,0,0,0
GlassWire,0,1,0,60306,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Glitchspace,0,1,0,2762,12.99,0,0,0,1,0,0,0,0,0,0,0,0,0
Gloria Victis,0,4,0,59451,19.99,1,1,0,0,0,1,1,1,0,1,0,0,0
Gnomoria,1,5,2,564937,14.99,0,0,0,0,0,1,0,0,0,1,0,1,0
Go! Go! Nippon! ~My First Trip to Japan~,0,14,1,85769,9.99,0,1,0,0,0,0,0,0,0,0,0,0,0
GoD Factory: Wingmen,0,1,0,20332,19.99,1,0,0,0,0,1,0,0,0,1,0,1,0
Goat Simulator,32,222,23,2112584,9.99,0,0,1,0,0,1,0,0,0,1,0,0,0
Goats on a Bridge,0,0,1,7727,4.99,1,0,1,0,0,1,0,0,0,0,0,0,0
God Mode,1,7,0,201109,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Gods Will Be Watching,0,6,1,83534,9.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Gods vs Humans,0,1,0,1203,4.99,1,0,1,0,0,0,0,0,0,0,0,1,0
Godus Wars,1,2,0,3088,14.99,0,0,1,0,0,1,0,0,0,1,0,1,0
Golden Rush,0,1,0,7447,0.0,1,0,0,0,0,0,1,1,0,0,0,1,0
Golf With Your Friends,3,14,3,370791,5.99,0,0,1,0,0,1,0,0,0,0,1,0,0
Gomo,0,1,0,7526,4.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Gon' E-Choo!,0,1,0,8535,1.99,0,0,0,1,0,0,0,0,0,0,0,0,0
Gone Home,4,35,3,65065,14.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Goodbye Deponia,0,0,1,59463,19.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Gorky 17,0,2,0,4917,4.99,0,0,0,0,0,0,0,1,0,0,0,1,0
Gotham City Impostors Free to Play,7,78,7,1317756,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
Gothic® 3,0,1,0,63241,9.99,1,0,0,0,0,0,0,1,0,0,0,0,0
Governor of Poker 3,0,3,0,52249,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0
Grand Ages: Medieval,0,1,0,32543,19.99,0,0,0,0,0,0,0,0,0,1,0,1,0
Grand Ages: Rome,0,1,1,89431,9.99,0,0,0,0,0,0,0,0,0,1,0,1,0
Grand Theft Auto III,1,7,0,268727,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Grand Theft Auto V,29,276,18,52117350,39.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Grand Theft Auto: Episodes from Liberty City,1,9,0,3446541,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Grand Theft Auto: San Andreas,6,28,4,2731894,14.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Grand Theft Auto: Vice City,2,14,0,689735,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Grandia® II Anniversary Edition,0,1,0,26552,19.99,0,0,0,0,0,0,0,1,0,0,0,0,0
Grapple,0,1,0,12403,7.99,0,0,0,0,0,1,0,0,0,0,0,0,0
Grass Simulator,2,6,0,10064,4.99,0,1,1,0,0,1,0,0,0,1,0,0,0
Gratuitous Space Battles,1,3,1,258303,14.99,0,0,0,0,0,1,0,0,0,1,0,1,0
Grave Prosperity: Redux- part 1,1,0,0,1360,,1,0,0,0,0,1,0,1,0,0,0,0,0
Greed Corp,0,1,0,46320,9.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Grey Cubes,0,1,0,2722,0.99,1,0,1,0,0,1,0,0,0,0,0,0,0
Grey Goo,2,2,0,241499,29.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Greyfox RPG,0,2,0,32580,1.99,0,1,0,0,0,1,0,1,0,0,0,0,0
Grim Dawn,6,12,0,1583168,24.99,1,1,0,0,0,1,0,1,0,0,0,0,0
Grim Fandango Remastered,0,3,2,143395,14.99,0,1,0,0,0,0,0,0,0,0,0,0,0
Grimm,0,3,0,46238,3.99,0,0,1,0,0,1,0,0,0,0,0,0,0
Grimoire: Manastorm,1,2,0,34355,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0
Guacamelee! Gold Edition,3,7,0,248077,14.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Guacamelee! Super Turbo Championship Edition,0,1,0,65089,14.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Guardians of Middle-earth,0,2,0,68536,19.99,1,0,0,0,0,0,0,0,0,0,0,1,0
Guardians of Orion,2,7,0,85893,0.99,1,0,0,0,0,1,0,1,0,0,0,0,0
Guild of Dungeoneering,1,0,0,56650,14.99,0,0,0,0,0,1,0,1,0,0,0,0,0
Gumboy Tournament,0,3,0,7639,2.99,0,0,1,0,0,1,0,0,1,0,0,0,0
Gun Done,0,1,0,6222,0.99,0,0,1,0,0,1,0,0,0,0,0,0,0
GunZ 2: The Second Duel,5,42,5,1264580,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0
Guncraft,0,5,0,252759,14.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Gunjitsu,0,1,1,8657,3.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Gunman Clive,0,4,0,8333,1.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Gunpoint,14,40,4,353682,9.99,1,0,0,0,0,1,0,0,0,0,0,1,0
Guns and Robots,0,4,2,195640,0.0,1,0,0,0,0,1,1,1,0,0,0,0,0
Guns of Icarus Online,16,58,4,2187750,4.99,1,1,0,0,0,1,0,0,0,1,0,0,0
Gunslingers,0,1,0,7321,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0
H1Z1,3,14,3,2172499,19.99,1,1,0,0,0,0,1,0,0,0,0,0,0
HELLDIVERS™,0,5,1,466171,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0
HIS (Heroes In the Sky),0,2,0,17662,139.92,1,0,1,0,0,0,0,1,0,1,0,1,0
HIT,0,1,0,3330,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
HITMAN™,2,18,0,442819,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hack 'n' Slash,1,1,0,31771,13.37,0,1,1,0,0,1,0,0,0,0,0,0,0
"Hack, Slash, Loot",0,1,0,56925,6.99,0,0,1,0,0,1,0,1,0,0,0,0,0
Hacker Evolution,1,1,0,119039,4.99,0,0,0,0,0,0,0,0,0,1,0,0,0
Hacknet,2,9,1,131591,9.99,0,0,0,0,0,1,0,0,0,1,0,0,0
Halcyon 6: Starbase Commander,0,1,0,31190,14.99,0,0,0,0,0,1,0,1,0,1,0,1,0
Half Dead,0,2,1,19461,1.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Half Minute Hero: Super Mega Neo Climax Ultimate Boy,2,3,1,95664,9.99,1,0,1,0,0,0,0,1,0,0,0,0,0
Half Minute Hero: The Second Coming,1,1,1,47165,9.99,1,0,0,0,0,1,0,1,0,0,0,0,0
Half-Life,9,50,2,1844070,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Half-Life 2,38,166,10,5127154,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Half-Life 2: Deathmatch,5,6,2,2517567,4.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Half-Life 2: Episode One,5,10,1,840136,7.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Half-Life 2: Episode Two,1,18,0,1308526,7.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Half-Life 2: Lost Coast,2,10,1,137607,,1,0,0,0,0,0,0,0,0,0,0,0,0
Half-Life 2: Update,0,4,0,208140,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0
Half-Life Deathmatch: Source,0,2,0,80147,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Half-Life: Blue Shift,1,4,0,325115,4.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Half-Life: Opposing Force,0,4,0,578010,4.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Half-Life: Source,2,5,0,396074,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Halo: Spartan Assault,4,14,0,101166,2.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Halo: Spartan Strike,0,2,0,17048,2.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Hamilton's Great Adventure,1,0,0,23540,9.99,0,1,1,0,0,1,0,0,0,0,0,0,0
Hammerfight,2,2,1,44480,4.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Hammerwatch,3,9,1,493312,9.99,1,1,0,0,0,1,0,1,0,0,0,0,0
Hand of Fate,3,6,0,217677,19.99,1,0,0,0,0,1,0,1,0,0,0,0,0
Hard Reset Extended Edition,3,6,0,88643,14.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Hard Room,0,1,0,6606,2.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Hard Truck Apocalypse / Ex Machina,0,1,0,26490,7.99,1,0,0,0,0,0,0,1,1,0,0,0,0
Hard West,0,2,0,28892,19.99,0,1,0,0,0,1,0,1,0,0,0,1,0
Hardland,0,1,0,3832,14.99,1,1,0,0,0,1,0,1,0,0,0,0,0
Hate Plus,0,1,0,53260,9.99,0,0,0,0,0,1,0,0,0,0,0,0,0
Hatoful Boyfriend,2,8,1,75758,9.99,0,0,1,0,0,1,0,0,0,1,0,0,0
Hatred,0,2,0,54516,8.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Haunt the House: Terrortown,0,2,0,20176,4.99,1,0,1,0,0,1,0,0,0,0,0,0,0
Hearts of Iron III,2,11,0,1408972,9.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Hearts of Iron IV,1,12,0,2258469,39.99,0,0,0,0,0,0,0,0,0,1,0,1,0
Heaven Island - VR MMO,0,2,1,54795,0.99,0,1,0,0,0,1,1,0,0,0,0,0,0
Heavy Bullets,0,3,0,49147,9.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Heavy Fire: Afghanistan,0,1,0,11377,2.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Hektor,0,3,0,11136,9.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Helen's Mysterious Castle,0,1,0,6541,1.99,0,0,1,0,0,1,0,1,0,0,0,0,0
Heli Heroes,0,2,0,696,4.99,1,0,1,0,0,0,0,0,0,0,0,0,0
Heliborne,1,0,1,8998,19.99,1,0,0,0,0,1,1,0,0,0,0,0,0
Hell Yeah! Wrath of the Dead Rabbit,0,2,0,71172,14.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Her Story,0,1,0,35471,5.99,0,1,0,0,0,1,0,0,0,1,0,0,0
Hero Academy,2,1,1,713356,4.99,0,0,0,0,0,1,0,0,0,0,0,1,0
Hero Siege,3,20,0,899992,5.99,1,1,0,0,0,1,1,1,0,0,0,0,0
Hero Zero,0,1,0,95471,0.0,0,1,1,0,0,1,1,1,0,0,0,1,0
Hero of the Kingdom,0,1,0,25058,5.99,0,1,1,0,0,1,0,1,0,0,0,0,0
Hero of the Kingdom II,0,2,0,17570,7.99,0,1,1,0,0,1,0,1,0,0,0,0,0
Heroes & Generals,32,187,17,11009669,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0
Heroes Rise: The Prodigy,1,1,0,26723,4.99,0,0,0,0,0,1,0,1,0,0,0,0,0
Heroes of Might & Magic V,0,1,0,358778,9.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Heroes of SoulCraft - Arcade MOBA,0,0,1,2035,0.0,1,0,1,0,0,1,0,1,0,0,0,1,0
Heroes® of Might & Magic® III - HD Edition,0,3,0,167599,14.99,0,0,0,0,0,0,0,1,0,0,0,1,0
Heroine's Quest: The Herald of Ragnarok,1,1,0,19045,2.99,0,1,0,0,0,1,0,1,0,0,0,0,0
Hexcells,1,3,0,39506,2.99,0,0,1,0,0,1,0,0,0,0,0,1,0
Hexcells Infinite,0,6,0,118894,4.99,0,0,1,0,0,1,0,0,0,0,0,1,0
Hexcells Plus,1,1,0,75268,2.99,0,0,1,0,0,1,0,0,0,0,0,1,0
Hidden Object Bundle 4 in 1,1,0,0,7924,7.99,0,0,1,0,0,0,0,0,0,0,0,0,0
Hide & Hold Out - H2o,0,1,0,21099,17.99,1,1,0,0,0,1,1,0,0,1,0,0,0
Highschool Romance,0,2,0,18882,9.99,0,0,1,0,0,1,0,0,0,0,0,0,0
Higurashi When They Cry Hou - Ch.1 Onikakushi,0,1,1,30750,5.99,0,1,0,0,0,0,0,0,0,0,0,0,0
Hippocampal: The White Sofa,0,1,0,172,4.99,0,0,0,0,0,1,0,0,0,0,0,0,0
Hitman 2: Silent Assassin,0,3,0,128239,6.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Hitman GO: Definitive Edition,0,1,0,7191,7.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Hitman: Absolution™,12,59,2,3331004,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Hitman: Blood Money,3,12,0,1008009,8.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Hitman: Codename 47,0,2,0,58168,6.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Hitman: Contracts,0,1,0,38666,6.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Hocus Pocus,0,1,0,263,4.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Home,0,3,1,18346,2.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Home Improvisation: Furniture Sandbox,0,1,0,3345,9.99,0,0,0,1,0,0,0,0,0,0,0,0,0
Homefront,2,4,1,544868,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Homefront®: The Revolution,0,1,0,102583,29.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Homeworld Remastered Collection,3,7,0,564244,34.99,0,0,0,0,0,0,0,0,0,1,0,1,0
Homeworld: Deserts of Kharak,0,3,0,73429,49.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Hook,1,8,1,27604,0.99,0,0,1,0,0,1,0,0,0,0,0,0,0
Hospital Manager,0,1,0,180,4.99,0,0,0,0,0,0,0,0,0,1,0,0,0
Hospital Tycoon,0,3,0,18411,4.99,0,0,0,0,0,0,0,0,0,1,0,0,0
"Hot Dogs, Horseshoes & Hand Grenades",1,1,0,13553,19.99,0,0,0,1,0,0,0,0,0,0,0,0,0
Hotline Miami,12,121,12,1063449,9.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Hotline Miami 2: Wrong Number,1,17,3,700004,14.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Hounds : The Last Hope,0,1,0,17572,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0
"House of 1,000 Doors: Family Secrets Collector's Edition",0,2,0,4404,9.99,0,1,1,0,0,0,0,0,0,0,0,0,0
House of the Dying Sun,0,1,0,4379,19.99,0,0,0,1,0,0,0,0,0,0,0,0,0
Hover,2,1,0,25548,19.99,1,1,0,0,0,1,0,0,1,0,0,0,0
Hover Junkers,0,1,0,9127,34.99,0,0,0,1,0,0,0,0,0,0,0,0,0
How to Survive,3,28,3,592010,14.99,1,1,0,0,0,0,0,1,0,0,0,0,0
How to Survive 2,0,2,0,117440,14.99,1,1,0,0,0,0,0,1,0,0,0,0,0
Hue,0,1,0,477,14.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Human Resource Machine,0,5,0,41823,9.99,0,0,1,0,0,1,0,0,0,0,0,0,0
Human: Fall Flat,0,2,0,13806,14.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Humanity Asset,0,1,0,30071,9.99,1,0,0,0,0,1,0,0,0,0,0,0,0
HunieCam Studio,0,3,0,102288,6.99,0,0,0,0,0,1,0,0,0,1,0,0,0
HuniePop,3,33,7,827895,9.99,0,0,0,0,0,1,0,1,0,1,0,1,0
Hunted: The Demon’s Forge™,0,1,0,33098,4.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Hurtworld,5,16,3,1176284,24.99,1,1,0,0,0,0,0,0,0,1,0,0,0
Hydrophobia: Prophecy,0,4,0,40273,4.99,1,1,0,0,0,1,0,0,0,0,0,1,0
Hyper Light Drifter,2,6,0,164471,19.99,1,1,0,0,0,1,0,1,0,0,0,0,0
Hyperdevotion Noire: Goddess Black Heart (Neptunia),0,0,1,25856,29.99,0,0,0,0,0,0,0,1,0,0,0,1,0
Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,3,23,3,762660,29.99,0,0,0,0,0,0,0,1,0,0,0,1,0
Hyperdimension Neptunia Re;Birth2: Sisters Generation / 超次次元ゲイム ネプテューヌRe;Birth2,0,3,2,240515,29.99,0,0,0,0,0,0,0,1,0,0,0,1,0
Hyperdimension Neptunia Re;Birth3 V Generation / 神次次元ゲイム ネプテューヌRe;Birth3 V CENTURY,1,3,2,251739,29.99,0,0,0,0,0,0,0,1,0,0,0,1,0
Hyperdimension Neptunia U: Action Unleashed,0,3,0,70858,29.99,1,0,0,0,0,0,0,1,0,0,0,0,0
Hyperspace Invaders II: Pixel Edition,0,1,0,1760,4.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Hyposphere,0,1,0,3866,2.99,0,0,1,0,0,1,0,0,0,0,0,0,0
I Am Alive,0,1,0,124507,14.99,1,1,0,0,0,0,0,0,0,0,0,0,0
"I Have No Mouth, and I Must Scream",0,1,1,26549,5.99,0,1,0,0,0,0,0,0,0,0,0,0,0
I am Bread,6,15,2,102234,12.99,1,1,0,0,0,1,0,0,0,1,0,0,0
I am Setsuna,0,1,0,18957,39.99,0,0,0,0,0,0,0,1,0,0,0,0,0
IGT Slots Paradise Garden,0,1,0,393,19.99,0,0,1,0,0,0,0,0,0,0,0,0,0
IL-2 Sturmovik: 1946,1,7,1,187388,9.99,0,0,0,0,0,0,0,0,0,1,0,0,0
IL-2 Sturmovik: Battle of Stalingrad,0,1,0,57697,49.99,0,0,0,1,0,0,0,0,0,0,0,0,0
IMSCARED,0,3,0,1428,3.99,0,1,0,0,0,1,0,0,0,0,0,0,0
INK,0,3,0,24565,4.99,1,1,0,0,0,1,0,0,0,0,0,0,0
IS Defense,1,2,0,8888,5.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Ichi,0,1,0,15023,4.99,0,0,1,0,0,1,0,0,0,0,0,1,0
Idle Civilization,1,0,0,52037,4.99,0,0,0,0,0,1,0,1,0,1,0,1,0
Iesabel,0,1,0,5237,4.99,1,0,0,0,0,1,0,1,0,0,0,0,0
If My Heart Had Wings,0,5,0,225350,14.99,0,1,1,0,0,0,0,0,0,1,0,0,0
Iggy's Egg Adventure,1,0,0,4087,4.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Immortal Defense,1,0,0,7595,9.99,1,0,0,0,0,1,0,0,0,0,0,1,0
Immune - True Survival,1,0,0,44241,0.99,1,1,0,0,0,1,1,1,0,0,0,0,0
Imperial Glory,0,0,1,16734,4.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Impire,0,1,1,77296,19.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Impossible Creatures Steam Edition,0,1,0,46437,9.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Indie Game: The Movie,1,5,0,105815,9.99,0,0,0,0,0,1,0,0,0,0,0,0,0
Industry Empire,0,0,1,3057,19.99,0,0,0,0,0,0,0,0,0,1,0,1,0
Industry Giant 2,0,1,0,4720,9.99,0,0,0,0,0,0,0,0,0,1,0,1,0
Infectonator: Survivors,0,2,0,47098,9.99,1,1,0,0,0,1,0,1,0,1,0,1,0
Infested Planet,1,4,0,134613,14.99,1,0,0,0,0,1,0,0,0,0,0,1,0
Infinifactory,0,4,0,91360,24.99,0,0,0,0,0,1,0,0,0,1,0,0,0
Infinity Wars: Animated Trading Card Game,1,4,1,552265,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0
Influent,1,2,0,15498,9.99,0,0,0,0,0,1,0,0,0,1,0,1,0
Injustice: Gods Among Us Ultimate Edition,0,14,1,883943,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Insanely Twisted Shadow Planet,0,1,0,44837,14.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Insaniquarium Deluxe,0,4,1,44218,4.99,0,0,1,0,0,0,0,0,0,0,0,0,0
Insanity Clicker,0,2,0,287132,0.0,0,1,1,0,0,1,0,1,0,1,0,1,0
Insecticide Part 1,0,2,0,3008,1.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Instant Dungeon!,0,1,0,2576,1.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Insurgency,29,183,10,8142404,9.99,1,0,0,0,0,1,0,0,0,0,0,1,0
Intake,0,1,0,8471,9.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Interplanetary,1,3,0,58499,,0,0,0,0,0,1,0,0,0,0,0,1,0
Interstellar Marines,7,25,0,219651,9.99,1,0,0,0,0,1,0,1,0,1,0,0,0
Interstellar Rift,0,1,0,11670,14.99,1,0,0,0,0,1,0,0,0,1,0,0,0
Into The War,0,1,0,907,,1,0,0,0,0,1,0,0,0,0,0,0,0
Intrusion 2,0,3,1,64623,9.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Invasion,0,1,0,15531,1.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Inversion™,0,1,0,18768,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Invisible Apartment,1,1,1,7040,23.96,0,1,0,0,0,1,0,0,0,0,0,0,0
"Invisible, Inc.",0,4,0,255093,19.99,1,0,0,0,0,1,0,0,0,0,0,1,0
Ionball 2: Ionstorm,0,1,0,42053,4.99,1,0,1,0,0,0,0,0,0,0,0,0,0
Iron Front: Digital War Edition,0,2,0,151282,14.99,1,0,0,0,0,0,0,0,0,1,0,1,0
Iron Grip: Warlord,0,1,0,26075,,1,0,0,0,0,1,0,0,0,0,0,0,0
Iron Sky: Invasion,0,1,0,7282,19.99,1,0,0,0,0,0,0,0,0,1,0,1,0
Iron Snout,2,17,2,70117,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0
Iron Warriors: T - 72 Tank Command,0,0,1,4105,4.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Ironcast,0,1,0,27916,14.99,0,0,0,0,0,1,0,1,0,0,0,1,0
Ironclad Tactics,0,2,0,38960,14.99,0,0,1,0,0,1,0,0,0,0,0,1,0
Istrolid,1,4,0,106724,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0
"It came from space, and ate our brains",0,1,0,24692,9.99,1,1,1,0,0,1,0,0,0,0,0,0,0
Ittle Dew,0,3,0,37069,9.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Jack Keane,0,1,0,7735,9.99,0,1,0,0,0,0,0,0,0,0,0,0,0
Jack Lumber,0,2,0,14638,4.99,1,0,1,0,0,1,0,0,0,0,0,1,0
Jack Nicklaus Perfect Golf,0,0,1,9335,34.99,0,0,0,0,0,1,0,0,0,1,1,1,0
Jagged Alliance - Back in Action,0,2,0,320546,19.99,0,0,0,0,0,0,0,1,0,1,0,1,0
Jagged Alliance Flashback,0,2,0,9186,19.99,0,0,0,0,0,1,0,1,0,0,0,1,0
Jalopy,1,0,1,30185,14.99,0,1,0,0,0,1,0,0,0,1,0,0,0
Jamestown,1,2,0,51912,9.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Jane's Advanced Strike Fighters,1,0,0,5092,9.99,0,0,0,0,0,0,0,0,0,1,0,0,0
Jazzpunk: Director's Cut,3,17,2,106627,14.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Jesus Christ RPG Trilogy,0,3,1,3044,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
Jet Racing Extreme,0,1,0,18891,3.99,1,0,0,0,0,1,0,0,1,1,1,0,0
Jet Set Radio,0,9,0,105301,7.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Jets'n'Guns Gold,1,0,0,22309,6.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Joint Operations: Combined Arms Gold,0,1,0,1196,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Jolly Rover,1,0,0,12634,9.99,0,1,1,0,0,1,0,0,0,0,0,0,0
Jotun: Valhalla Edition,0,1,0,17894,14.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Journey of a Roach,0,1,0,17872,9.99,0,1,0,0,0,1,0,0,0,0,0,0,0
JourneyQuest Season One,1,0,0,264,1.99,0,0,0,1,0,0,0,0,0,0,0,0,0
JourneyQuest Season Two,1,0,0,449,2.99,0,0,0,1,0,0,0,0,0,0,0,0,0
Judge Dredd: Dredd vs. Death,0,2,0,19688,7.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Jumpdrive,0,1,0,2401,9.99,1,1,0,0,0,1,0,0,0,1,0,0,0
Junk Jack,1,1,0,1743,14.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Just Cause,1,6,0,155244,6.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Just Cause 2,32,128,18,9114052,14.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Just Cause™ 3,9,59,2,3120985,49.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Just Deserts,0,1,0,23078,9.99,0,0,1,0,0,1,0,0,0,1,0,1,0
KINGDOMS,0,2,0,9748,9.99,1,1,0,0,0,1,0,1,0,1,0,0,0
Kane & Lynch 2: Dog Days,0,5,0,77169,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Kane and Lynch: Dead Men™,1,2,0,30074,6.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Karate Master 2 Knock Down Blow,0,1,0,8316,9.99,1,0,0,0,0,1,0,1,0,0,1,0,0
Keep Talking and Nobody Explodes,0,5,1,130233,14.99,0,0,0,1,0,0,0,0,0,0,0,0,0
Kerbal Space Program,19,113,5,14175722,39.99,0,0,0,0,0,1,0,0,0,1,0,0,0
Khet 2.0,0,1,0,9090,9.99,0,0,1,0,0,1,0,0,0,0,0,1,0
Kholat,0,0,1,17990,19.99,0,1,0,0,0,1,0,0,0,0,0,0,0
KickBeat Steam Edition,0,1,0,33663,9.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Killer is Dead - Nightmare Edition,0,5,0,89338,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0
