user_id,item_id,posted,playtime_forever,genres
AlmightyShippo,242800,2014-02-22,47,"'Action', 'Adventure', 'Indie'"
AlmightyShippo,243470,2015-08-27,2740,"'Action', 'Adventure'"
AlmightyShippo,205910,2013-08-20,268,'Indie'
AlmightyShippo,233720,2013-06-07,377,"'Action', 'Indie', 'Simulation'"
76561198032586095,374570,2015-07-06,0,Desconocido
76561198032586095,251870,2014-02-24,249,'Adventure'
sorrentor,730,2016-05-10,13883,'Action'
aloe2020,250600,2014-02-14,10,"'Casual', 'Free to Play', 'Indie'"
aloe2020,8930,2013-11-25,1658,'Strategy'
agusdemyx25,218620,2015-10-16,2545,Desconocido
agusdemyx25,295270,2015-06-16,104,desconocido
twunka,312990,2014-08-07,46,"'Action', 'Adventure', 'Free to Play', 'Indie'"
76561198062396491,359050,2015-12-31,6,"'Action', 'Indie', 'Simulation'"
76561198062396491,377160,2016-01-17,10294,'RPG'
76561198062396491,105600,2013-12-12,20557,"'Action', 'Adventure', 'Indie', 'RPG'"
Alphix1,242920,2015-02-27,1702,"'Indie', 'Simulation', 'Strategy'"
76561198082160445,207140,2014-11-30,2085,"'Action', 'Casual', 'Indie', 'Racing', 'Sports'"
76561198082160445,550,2014-05-04,4971,'Action'
76561198052744170,105600,2014-06-24,40003,"'Action', 'Adventure', 'Indie', 'RPG'"
Tiago_Henrique,271590,2015-04-18,4984,"'Action', 'Adventure'"
Aluriana,285920,2015-09-23,4777,"'Action', 'Indie', 'Early Access'"
76561198060713420,200510,2016-02-03,2972,'Strategy'
76561198060713420,2420,2014-02-21,192,"'Action', 'Indie', 'RPG'"
Reggit,39200,2016-04-18,4118,'RPG'
Reggit,730,2014-07-15,8853,'Action'
Reggit,239350,2015-12-31,1036,'Indie'
Reggit,271290,2014-02-13,2582,desconocido
76561198093242240,295110,2015-02-03,1491,desconocido
76561198087570173,220,2015-06-22,733,'Action'
76561198087570173,261640,2015-08-30,2146,"'Action', 'RPG'"
BaaBaaCowSheep,202970,2014-08-11,258,'Action'
BaaBaaCowSheep,202970,2014-08-11,258,'Action'
BaaBaaCowSheep,22380,2015-07-04,695,"'Action', 'RPG'"
BaaBaaCowSheep,22380,2015-07-04,695,"'Action', 'RPG'"
76561198072207162,10,2014-01-23,54,'Action'
76561198081009511,224600,2016-05-22,682,"'Action', 'Free to Play', 'Massively Multiplayer', 'RPG'"
76561198081009511,219640,2016-06-14,1479,"'Action', 'Indie'"
76561198126054808,346900,2015-12-12,2429,"'Casual', 'Free to Play', 'Indie'"
My3DS,427520,2016-03-21,3590,"'Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access'"
AncientArtofDaiSuKi,332800,2014-11-28,49,'Indie'
AncientArtofDaiSuKi,316720,2014-11-09,292,'Casual'
AncientArtofDaiSuKi,331470,2014-11-21,290,"'Adventure', 'Casual', 'Free to Play', 'Indie'"
AncientArtofDaiSuKi,271290,2014-03-03,2549,desconocido
AncientArtofDaiSuKi,339800,2015-05-02,763,"'Indie', 'RPG', 'Simulation', 'Strategy'"
AncientArtofDaiSuKi,327410,2014-11-10,68,"'Adventure', 'Indie', 'RPG'"
AndoCommando24,218620,2015-03-08,3527,Desconocido
AngelicPanda,261030,2014-03-04,795,'Adventure'
AngelicPanda,224260,2013-12-12,3410,"'Action', 'Free to Play', 'Indie'"
AngelicPanda,113200,2014-06-05,172,"'Action', 'Adventure', 'Indie', 'RPG'"
fraybae,313340,2014-08-20,8,"'Casual', 'Indie', 'RPG', 'Simulation'"
fraybae,239160,2014-06-14,151,"'Action', 'Adventure'"
fraybae,320140,2015-08-04,1482,"'Action', 'Indie', 'Racing', 'Simulation', 'Sports'"
fraybae,304930,2014-08-25,138,"'Action', 'Adventure', 'Casual', 'Free to Play', 'Indie'"
fraybae,70000,2014-07-01,47,"'Action', 'Indie'"
fraybae,250580,2013-12-27,909,"'Action', 'Indie', 'RPG'"
OscarStone,730,2015-11-20,28112,'Action'
MonsterImported,235800,2014-06-26,474,'Indie'
76561198062230377,363970,2015-06-08,6204,"'Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG', 'Simulation', 'Strategy'"
76561198126495215,72850,2014-06-14,22919,desconocido
swiggins,620,2014-06-21,375,"'Action', 'Adventure'"
Animax117,211820,2013-12-07,8665,"'Action', 'Adventure', 'Casual', 'Indie', 'RPG'"
Animax117,211820,2013-12-07,8665,"'Action', 'Adventure', 'Casual', 'Indie', 'RPG'"
ScrubyDubyDoodle,264710,2016-04-10,2433,Desconocido
ScrubyDubyDoodle,290930,2015-05-31,9320,"'Action', 'Adventure', 'Free to Play'"
ohsotoast,311340,2015-06-13,2264,"'Action', 'Adventure'"
ohsotoast,267530,2015-05-02,420,"'Action', 'Adventure'"
ohsotoast,339800,2015-03-22,895,"'Indie', 'RPG', 'Simulation', 'Strategy'"
ohsotoast,313740,2014-08-07,516,desconocido
ohsotoast,220,2014-07-23,372,'Action'
ohsotoast,252490,2014-07-13,2629,"'Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access'"
ohsotoast,4000,2014-02-20,23318,"'Indie', 'Simulation'"
76561198050624870,252490,2014-03-24,30944,"'Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access'"
76561198050624870,211820,2014-01-22,862,"'Action', 'Adventure', 'Casual', 'Indie', 'RPG'"
76561198050624870,240,2012-11-02,1234,'Action'
ManiFoldKinesis,8870,2014-02-01,1438,'Action'
ManiFoldKinesis,254700,2014-02-28,2278,"'Action', 'Adventure'"
ManiFoldKinesis,260210,2014-01-18,1246,"'Action', 'Adventure'"
ManiFoldKinesis,391540,2016-03-31,1885,"'Indie', 'RPG'"
ManiFoldKinesis,292120,2014-10-16,458,'RPG'
ManiFoldKinesis,349040,2016-02-05,369,"'Action', 'Adventure'"
ManiFoldKinesis,391220,2016-01-31,3636,Desconocido
ManiFoldKinesis,319630,2015-09-07,1079,"'Action', 'Adventure'"
ManiFoldKinesis,346110,2015-07-23,836,"'Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG'"
ManiFoldKinesis,207610,2014-08-31,689,'Adventure'
ihatecoathangers,221100,2014-02-16,8378,"'Action', 'Indie', 'Massively Multiplayer', 'Early Access'"
ihatecoathangers,252490,2014-03-25,12685,"'Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access'"
76561198066363324,211500,2015-01-08,41,"'Free to Play', 'Racing', 'Simulation', 'Sports'"
76561198066363324,281690,2015-01-09,405,desconocido
76561198066363324,224600,2014-06-21,5530,"'Action', 'Free to Play', 'Massively Multiplayer', 'RPG'"
76561198066363324,234710,2014-06-20,1114,"'Casual', 'Sports'"
76561198066363324,263320,2014-02-06,245,"'Indie', 'RPG'"
sprocketw,241930,2014-09-30,1077,"'Action', 'Adventure'"
76561198094780411,239820,2013-12-15,726,"'Casual', 'Indie', 'Simulation', 'Strategy'"
76561198045212236,730,2015-01-14,19046,'Action'
157645,92800,2014-12-19,1843,"'Indie', 'Simulation'"
76561198078439456,212680,2016-03-22,5382,"'Indie', 'Simulation', 'Strategy'"
76561198078439456,113200,2014-04-15,17682,"'Action', 'Adventure', 'Indie', 'RPG'"
Aperturenc,4000,2014-06-09,3118,"'Indie', 'Simulation'"
76561198042492496,222900,2014-04-18,14,desconocido
76561198042492496,232750,2014-03-09,345,"'Action', 'RPG'"
76561198042492496,227940,2015-03-15,730,"'Action', 'Free to Play', 'Indie', 'Massively Multiplayer'"
plasmaluna,374320,2016-05-04,3753,'Action'
plasmaluna,24010,2015-06-15,5649,'Simulation'
plasmaluna,273110,2015-04-02,25,"'Action', 'Casual', 'Free to Play', 'Massively Multiplayer'"
plasmaluna,313160,2015-05-30,1050,'Simulation'
plasmaluna,620,2013-10-14,1262,"'Action', 'Adventure'"
plasmaluna,4000,2013-04-08,27382,"'Indie', 'Simulation'"
76561198122124339,730,2016-04-07,30457,'Action'
olivercooli,294100,2016-09-09,3570,"'Indie', 'Simulation', 'Strategy', 'Early Access'"
aquasurge7,620,2013-11-23,7940,"'Action', 'Adventure'"
aquasurge7,313340,2015-05-06,5588,"'Casual', 'Indie', 'RPG', 'Simulation'"
aquasurge7,221640,2014-01-15,3031,"'Action', 'Indie'"
cbfguy,304930,2014-08-06,676,"'Action', 'Adventure', 'Casual', 'Free to Play', 'Indie'"
cbfguy,223710,2014-12-26,202,"'Action', 'Adventure', 'Indie'"
cbfguy,226740,2014-08-16,65,"'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation'"
KuronishiX,49520,2014-09-13,5738,"'Action', 'RPG'"
KuronishiX,252490,2013-12-19,9066,"'Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access'"
4RCH4NG3Ll,386880,2015-09-18,207,"'Action', 'Adventure', 'Indie', 'Simulation'"
4RCH4NG3Ll,4000,2014-12-06,27496,"'Indie', 'Simulation'"
4RCH4NG3Ll,307170,2015-12-14,27,"'Action', 'Casual', 'Indie'"
archangel147,343750,2016-09-07,7,"'Indie', 'RPG'"
archangel147,6000,2015-12-04,881,'Action'
archangel147,221040,2016-08-08,1407,"'Action', 'Adventure'"
archangel147,253430,2014-10-24,904,desconocido
archangel147,222480,2016-08-12,697,"'Action', 'Adventure'"
archangel147,32380,2015-08-05,1020,'Action'
archangel147,32400,2015-08-05,672,'Action'
76561198034565104,730,2014-12-20,70021,'Action'
76561198107458237,730,2014-09-21,9864,'Action'
BestGodamnBirdLawyerInTheWorld,388870,2015-08-07,49,desconocido
BestGodamnBirdLawyerInTheWorld,495890,2016-09-02,13,"'Casual', 'Indie'"
BestGodamnBirdLawyerInTheWorld,303210,2016-08-30,150,"'Adventure', 'Indie'"
BestGodamnBirdLawyerInTheWorld,34900,2015-08-03,49,'Indie'
95MAY,304930,2016-08-28,7654,"'Action', 'Adventure', 'Casual', 'Free to Play', 'Indie'"
95MAY,233450,2015-10-13,3669,"'Indie', 'Simulation', 'Strategy'"
95MAY,271590,2015-06-05,21515,"'Action', 'Adventure'"
95MAY,207140,2015-02-05,282,"'Action', 'Casual', 'Indie', 'Racing', 'Sports'"
95MAY,39000,2015-01-26,675,desconocido
95MAY,4000,2013-12-06,70380,"'Indie', 'Simulation'"
76561198018152628,202170,2014-03-28,399,"'Action', 'Adventure'"
76561198018152628,230410,2014-03-28,12370,"'Action', 'Free to Play'"
76561198084109041,203160,2014-11-27,1968,"'Action', 'Adventure'"
76561198084109041,204360,2015-06-13,919,"'Action', 'Adventure', 'Casual', 'Indie', 'RPG'"
76561198084109041,313340,2014-12-11,1425,"'Casual', 'Indie', 'RPG', 'Simulation'"
76561198084109041,4000,2014-09-03,1931,"'Indie', 'Simulation'"
argentinasaurus,48700,2015-08-28,2878,"'Action', 'RPG'"
argentinasaurus,218230,2013-07-02,40,"'Action', 'Free to Play', 'Massively Multiplayer'"
AriakWolf,285480,2015-01-11,155,'Strategy'
AriakWolf,22100,2014-02-22,5404,"'Indie', 'RPG'"
AriakWolf,50300,2014-09-08,391,"'Action', 'Adventure'"
AriakWolf,204300,2014-06-21,6020,"'Action', 'Free to Play', 'Indie', 'Strategy'"
AriakWolf,224540,2013-12-26,2023,"'Action', 'Indie'"
AriakWolf,236850,2014-11-01,58818,"'Simulation', 'Strategy'"
AriakWolf,550,2013-07-29,903,'Action'
AriakWolf,72850,2013-10-03,10660,desconocido
teeethem,730,2015-09-22,77410,'Action'
teeethem,252950,2015-08-11,11212,"'Action', 'Indie', 'Racing', 'Sports'"
76561197989615671,378720,2015-11-29,1397,"'Indie', 'RPG', 'Strategy'"
Archanoid,70300,2014-12-22,127,"'Action', 'Indie'"
NoOneYouLike,1250,2014-11-21,4634,'Action'
NoOneYouLike,328060,2016-01-20,10,"'Action', 'Adventure', 'Casual', 'Free to Play', 'Racing'"
NoOneYouLike,389570,2016-01-21,230,"'Free to Play', 'Simulation'"
NoOneYouLike,265630,2015-05-05,384,"'Action', 'Free to Play', 'Indie'"
NoOneYouLike,346900,2015-04-19,94,"'Casual', 'Free to Play', 'Indie'"
NoOneYouLike,346120,2015-02-27,82,"'Action', 'Free to Play'"
NoOneYouLike,208090,2014-11-10,5484,"'Action', 'Free to Play', 'Indie'"
NoOneYouLike,238590,2014-10-01,5853,desconocido
76561197960288186,261030,2014-06-21,685,'Adventure'
Liron-S,22370,2013-12-24,2111,'RPG'
Gypsyisgayfuk,550,2014-01-12,906,'Action'
76561198084889581,730,2016-02-28,4859,'Action'
viceflin,442080,2016-07-28,371,"'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG'"
viceflin,442080,2016-07-28,371,"'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG'"
76561198061650490,218620,2013-12-28,9513,Desconocido
TwilightAshSparkle,218620,2015-10-27,5965,Desconocido
TwilightAshSparkle,230410,2015-07-17,21457,"'Action', 'Free to Play'"
2571,221100,2015-01-17,11027,"'Action', 'Indie', 'Massively Multiplayer', 'Early Access'"
2571,206190,2014-09-19,137,"'Action', 'Indie', 'Strategy'"
2571,232090,2015-12-23,57,'Action'
2571,252370,2015-01-27,66,"'Adventure', 'Indie'"
2571,287980,2015-07-05,277,"'Indie', 'Simulation', 'Strategy'"
ghillieboy,99810,2015-11-30,15,desconocido
ghillieboy,339350,2015-09-10,354,"'Indie', 'RPG'"
ghillieboy,72850,2015-05-01,1092,desconocido
ghillieboy,730,2015-11-30,32521,'Action'
ghillieboy,310370,2015-01-16,7,"'Free to Play', 'Indie'"
ghillieboy,63380,2014-06-21,227,'Action'
76561198067738015,550,2013-12-26,2917,'Action'
NiceAhTNT,270170,2014-08-16,68,"'Free to Play', 'Indie', 'RPG', 'Simulation'"
NiceAhTNT,238280,2014-03-20,589,Desconocido
NiceAhTNT,211820,2014-01-29,1718,"'Action', 'Adventure', 'Casual', 'Indie', 'RPG'"
asteroidjoe,252950,2015-12-02,658,"'Action', 'Indie', 'Racing', 'Sports'"
76561198073144122,105600,2014-01-25,17453,"'Action', 'Adventure', 'Indie', 'RPG'"
astynaxe,295110,2015-01-15,4669,desconocido
megamilkfurry,49520,2015-01-22,35391,"'Action', 'RPG'"
megamilkfurry,238460,2015-01-02,959,"'Action', 'Adventure', 'Casual', 'Indie'"
megamilkfurry,363970,2015-06-26,10548,"'Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG', 'Simulation', 'Strategy'"
megamilkfurry,224260,2013-12-08,2364,"'Action', 'Free to Play', 'Indie'"
76561198057583546,343270,2015-02-05,57,"'Adventure', 'Indie'"
76561198065013217,301520,2016-02-13,77,"'Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation'"
76561198065013217,304930,2016-06-27,6294,"'Action', 'Adventure', 'Casual', 'Free to Play', 'Indie'"
76561198065013217,433340,2016-04-24,490,"'Action', 'Adventure', 'Indie', 'Simulation'"
aubey-is-love-aubey-is-life,730,2014-08-29,56887,'Action'
76561198053797376,65980,2014-10-25,1966,'Strategy'
76561198053797376,327410,2014-11-08,80,"'Adventure', 'Indie', 'RPG'"
76561198053797376,238460,2014-11-22,978,"'Action', 'Adventure', 'Casual', 'Indie'"
ThePratama190,620,2015-04-27,4280,"'Action', 'Adventure'"
ThePratama190,17390,2014-08-25,6974,'Simulation'
ThePratama190,302970,2014-08-25,3003,"'Indie', 'Strategy'"
ThePratama190,289760,2016-03-16,231,"'Action', 'Casual', 'Indie', 'Sports', 'Strategy'"
ThePratama190,322170,2015-05-11,9790,"'Action', 'Indie'"
76561197972911511,730,2015-03-23,15164,'Action'
76561197972911511,377160,2015-11-15,44807,'RPG'
76561197972911511,307230,2015-03-23,7,desconocido
76561197972911511,330830,2015-03-23,1458,'Adventure'
76561197972911511,282350,2015-03-23,1643,desconocido
76561197972911511,261640,2015-03-23,9299,"'Action', 'RPG'"
76561197972911511,49520,2014-09-05,15012,"'Action', 'RPG'"
76561197983254661,275850,2016-08-16,3071,"'Action', 'Adventure'"
76561197983254661,275850,2016-08-16,3071,"'Action', 'Adventure'"
76561198028298667,45300,2014-07-22,713,'Simulation'
76561198009000573,381210,2016-06-21,2140,desconocido
australiansenior,234710,2014-02-23,1074,"'Casual', 'Sports'"
australiansenior,550,2014-01-17,8361,'Action'
australiansenior,620,2013-12-29,3583,"'Action', 'Adventure'"
17101710,299360,2016-03-02,70,"'Action', 'Free to Play', 'Massively Multiplayer', 'Strategy'"
17101710,313740,2016-02-16,471,desconocido
17101710,402180,2016-01-28,745,desconocido
17101710,223470,2016-01-20,638,"'Action', 'Adventure', 'Indie'"
17101710,230290,2015-10-22,129,Desconocido
17101710,12200,2015-09-12,1140,"'Action', 'Adventure'"
17101710,244850,2014-06-14,1912,desconocido
17101710,620,2013-12-18,547,"'Action', 'Adventure'"
17101710,209160,2013-12-18,100,'Action'
Kuledude28,209870,2013-06-18,88,"'Action', 'Free to Play'"
Kuledude28,224580,2013-06-17,6,"'Action', 'Simulation', 'Strategy'"
Kuledude28,500,2013-06-09,214,'Action'
av28,730,2016-09-02,47870,'Action'
av28,239660,2016-05-27,1986,"'Action', 'Free to Play'"
av28,273110,2015-07-11,3164,"'Action', 'Casual', 'Free to Play', 'Massively Multiplayer'"
YoureAllTrash,433850,2016-04-13,45134,"'Action', 'Adventure', 'Massively Multiplayer', 'Early Access'"
virtueavatar,70300,2011-07-30,1064,"'Action', 'Indie'"
virtueavatar,105600,2011-07-04,24460,"'Action', 'Adventure', 'Indie', 'RPG'"
virtueavatar,21660,2011-03-05,3623,'Action'
virtueavatar,2760,2011-01-05,370,desconocido
virtueavatar,10150,2010-12-07,809,"'Action', 'Adventure'"
Owlybastard,221100,2014-07-21,3367,"'Action', 'Indie', 'Massively Multiplayer', 'Early Access'"
Owlybastard,236430,2014-05-13,5094,"'Action', 'RPG'"
76561198050868578,282400,2015-11-10,8180,"'Simulation', 'Strategy'"
76561198050868578,239820,2014-08-13,2429,"'Casual', 'Indie', 'Simulation', 'Strategy'"
heywhydidyoulookup,322330,2015-01-12,1467,"'Adventure', 'Indie', 'Simulation'"
heywhydidyoulookup,550,2014-11-13,6952,'Action'
heywhydidyoulookup,219740,2014-11-12,5512,desconocido
heywhydidyoulookup,47410,2013-12-20,258,"'Free to Play', 'Massively Multiplayer', 'Strategy'"
heywhydidyoulookup,224260,2013-11-19,3817,"'Action', 'Free to Play', 'Indie'"
heywhydidyoulookup,104700,2013-03-28,1975,"'Free to Play', 'Action', 'Strategy', 'Indie', 'Sports'"
heywhydidyoulookup,200210,2013-03-02,3133,"'Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG'"
AWildWightAppeared,220200,2013-12-06,4845,"'Indie', 'Simulation'"
AWildWightAppeared,219740,2013-10-10,2363,desconocido
76561198073607074,72850,2016-04-28,19470,desconocido
AxeOfChaos,475150,2016-08-31,3124,desconocido
AxeOfChaos,24740,2013-08-21,932,'Racing'
AxeOfChaos,105600,2012-07-30,30573,"'Action', 'Adventure', 'Indie', 'RPG'"
ShiftaY,311210,2016-01-04,21230,"'Action', 'Adventure'"
ShiftaY,209160,2014-01-17,448,'Action'
ShiftaY,8870,2014-07-11,1281,'Action'
ShiftaY,236390,2013-12-17,4682,Desconocido
ayanpruggerBR,386940,2016-07-05,656,"'Action', 'Adventure', 'Casual', 'Indie'"
ayanpruggerBR,346900,2015-12-08,4856,"'Casual', 'Free to Play', 'Indie'"
Avrixs,209080,2015-05-22,796,"'Action', 'Adventure', 'Indie', 'Simulation'"
Avrixs,8190,2014-12-12,533,"'Action', 'Adventure'"
Lnwza69,238240,2014-07-06,310,"'Action', 'Adventure', 'Indie', 'RPG'"
azives,49520,2016-07-01,9913,"'Action', 'RPG'"
azives,266840,2015-06-22,7306,desconocido
commandochou,211400,2016-06-19,63,"'Action', 'Adventure', 'Indie'"
commandochou,337000,2016-09-03,2099,"'Action', 'RPG'"
commandochou,268500,2016-02-06,5671,'Strategy'
commandochou,409710,2016-09-18,173,"'Action', 'RPG'"
commandochou,409160,2015-12-10,18,"'Free to Play', 'Indie'"
commandochou,239030,2014-11-16,813,"'Adventure', 'Indie'"
commandochou,214490,2014-10-10,2272,'Action'
commandochou,105450,2014-08-31,1769,"'Simulation', 'Strategy'"
commandochou,108710,2014-08-31,248,"'Action', 'Adventure'"
commandochou,203160,2013-03-09,1291,"'Action', 'Adventure'"
Azorex,295110,2015-01-20,1077,desconocido
76561197996426598,212680,2013-11-07,4067,"'Indie', 'Simulation', 'Strategy'"
76561197996426598,48700,2013-03-23,15101,"'Action', 'RPG'"
76561197996426598,207610,2013-01-03,871,'Adventure'
15511551,730,2014-09-19,25135,'Action'
15511551,12900,2014-03-08,494,'Indie'
15511551,241600,2014-03-08,82,"'Action', 'Indie', 'RPG'"
76561198076484277,275850,2016-08-17,815,"'Action', 'Adventure'"
76561198022736341,730,2015-12-03,103010,'Action'
AzzX,72850,2011-12-27,7465,desconocido
AzzX,24980,2011-10-18,4241,'RPG'
AzzX,22350,2011-06-08,619,"'Action', 'Free to Play'"
AzzX,20920,2011-06-02,3627,'RPG'
AzzX,620,2011-05-29,653,"'Action', 'Adventure'"
AzzX,20900,2011-04-15,3238,"'Action', 'RPG'"
AzzX,58540,2010-12-20,4625,desconocido
A_Drunk_Chicken,218620,2014-12-16,20440,Desconocido
76561198081631721,436470,2016-05-28,338,"'Action', 'Indie', 'Early Access'"
76561198081631721,286160,2014-12-31,1709,Desconocido
alyboxie,338170,2016-07-04,189,"'Action', 'Indie'"
alyboxie,319630,2015-04-02,1423,"'Action', 'Adventure'"
alyboxie,238460,2014-06-29,664,"'Action', 'Adventure', 'Casual', 'Indie'"
alyboxie,61310,2013-11-05,742,"'Indie', 'Casual'"
alyboxie,32340,2012-08-27,391,'Adventure'
76561198085151512,4000,2015-04-04,16303,"'Indie', 'Simulation'"
76561198064135570,351640,2015-06-30,270,"'Action', 'Free to Play', 'Indie', 'RPG'"
76561198036740385,221260,2013-06-05,179,"'Adventure', 'Casual', 'Indie'"
1800-Ricohut,417860,2015-11-21,101,"'Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation'"
1800-Ricohut,550,2014-01-01,278,'Action'
1800-Ricohut,91600,2014-03-12,305,"'Action', 'Casual', 'Indie', 'Strategy'"
1800-Ricohut,620,2013-12-27,1028,"'Action', 'Adventure'"
1800-Ricohut,208650,2015-07-22,2855,"'Action', 'Adventure'"
1800-Ricohut,95400,2016-01-21,430,"'Action', 'Adventure', 'Indie'"
AciidxWarrior,298630,2015-05-29,249,"'Action', 'Adventure', 'Indie', 'Simulation', 'Strategy'"
TheGarageMan,221100,2014-02-12,7682,"'Action', 'Indie', 'Massively Multiplayer', 'Early Access'"
TheGarageMan,211820,2013-12-26,1751,"'Action', 'Adventure', 'Casual', 'Indie', 'RPG'"
TheGarageMan,224260,2013-11-21,251,"'Action', 'Free to Play', 'Indie'"
backlash2004,252490,2016-05-09,297,"'Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access'"
thatdamnplayer,262410,2014-06-08,517,"'Free to Play', 'Indie', 'Simulation'"
thatdamnplayer,355840,2015-04-09,191,"'Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Early Access'"
thatdamnplayer,221640,2013-12-02,237,"'Action', 'Indie'"
76561198039957089,251870,2015-05-14,1235,'Adventure'
